Customer ID,Age,Gender_index,Item_index,Category_index,Purchase Amount (USD),Location_index,Size,Color,Season_index,Review Rating,Subscription Status,Shipping_index,Discount Applied,Promo Code Used,Previous Purchases,Payment_index
1297,48,1,3,1,29,46,S,Teal,2,2.8,No,1,Yes,Yes,16,2
1298,44,1,4,2,85,33,M,Silver,3,4.6,No,4,Yes,Yes,32,1
1299,29,1,14,1,81,28,S,Indigo,3,3,No,2,Yes,Yes,14,5
1300,29,1,23,4,23,8,L,Teal,4,3.6,No,5,Yes,Yes,42,1
1301,67,1,18,1,100,9,M,Charcoal,2,4.5,No,3,Yes,Yes,47,3
1302,42,1,6,1,54,2,M,Orange,4,5,No,1,Yes,Yes,21,6
1303,23,1,5,2,25,38,M,Gold,4,2.9,No,3,Yes,Yes,37,3
1304,34,1,1,1,32,15,L,Silver,3,3.1,No,3,Yes,Yes,10,3
1305,64,1,22,4,63,7,S,Orange,2,4,No,5,Yes,Yes,18,4
1306,31,1,14,1,56,17,XL,Peach,2,4.5,No,1,Yes,Yes,2,4
1307,54,1,2,1,33,30,L,Brown,1,4.5,No,3,Yes,Yes,40,4
1308,23,1,8,3,32,10,L,Black,3,3.1,No,1,Yes,Yes,43,4
1309,59,1,11,1,38,4,L,Red,3,4.4,No,3,Yes,Yes,14,3
1310,32,1,1,1,21,12,L,Lavender,3,4.7,No,6,Yes,Yes,41,2
1311,43,1,16,1,59,37,L,Brown,1,3.1,No,6,Yes,Yes,38,3
1312,32,1,10,2,87,31,M,Maroon,4,4.2,No,1,Yes,Yes,12,1
1313,66,1,18,1,79,10,M,Violet,1,3,No,6,Yes,Yes,19,5
1314,70,1,10,2,28,10,M,Lavender,3,2.6,No,2,Yes,Yes,23,3
1315,42,1,24,2,67,10,S,Magenta,3,3.4,No,2,Yes,Yes,49,6
1316,56,1,7,1,75,17,L,Green,2,4.2,No,5,Yes,Yes,29,6
1317,28,1,23,4,32,11,S,Lavender,2,4.6,No,4,Yes,Yes,14,6
1318,28,1,14,1,43,1,M,Green,2,2.8,No,2,Yes,Yes,19,2
1319,52,1,7,1,93,40,M,Maroon,2,2.7,No,1,Yes,Yes,19,3
1320,65,1,13,4,24,20,M,Magenta,2,4,No,4,Yes,Yes,48,5
1321,56,1,20,4,31,19,XL,Teal,4,3.1,No,2,Yes,Yes,19,6
1322,59,1,18,1,84,10,L,Orange,1,3.7,No,1,Yes,Yes,45,5
1323,23,1,14,1,74,48,M,Violet,1,4,No,3,Yes,Yes,17,5
1324,58,1,7,1,62,15,M,Yellow,2,4.6,No,4,Yes,Yes,15,6
1325,39,1,17,4,77,28,S,Orange,3,3.8,No,2,Yes,Yes,11,3
1326,28,1,22,4,73,5,L,Gold,3,3.5,No,1,Yes,Yes,1,2
1327,40,1,10,2,50,22,M,Indigo,2,4.6,No,2,Yes,Yes,17,2
1328,52,1,8,3,40,21,M,Turquoise,1,2.8,No,4,Yes,Yes,37,2
1329,37,1,2,1,97,4,M,Orange,1,3.7,No,4,Yes,Yes,40,5
1330,70,1,25,4,63,22,M,Indigo,4,3.3,No,1,Yes,Yes,50,4
1331,30,1,9,4,65,35,M,Charcoal,4,2.9,No,4,Yes,Yes,20,4
1332,38,1,21,1,91,34,M,Lavender,2,3.2,No,4,Yes,Yes,8,4
1333,66,1,16,1,60,30,S,Gold,2,4.3,No,6,Yes,Yes,16,5
1334,29,1,14,1,69,38,M,Lavender,1,2.7,No,3,Yes,Yes,9,5
1335,46,1,8,3,52,9,S,White,2,4.2,No,6,Yes,Yes,12,1
1336,56,1,24,2,49,23,M,Lavender,4,4.8,No,5,Yes,Yes,26,3
1337,23,1,5,2,85,5,M,Charcoal,2,4.8,No,6,Yes,Yes,44,6
1338,37,1,2,1,86,31,L,Silver,2,3.4,No,1,Yes,Yes,19,3
1339,56,1,9,4,51,16,S,Yellow,1,2.6,No,4,Yes,Yes,43,4
1340,36,1,23,4,56,28,L,Olive,1,5,No,3,Yes,Yes,5,5
1341,40,1,23,4,72,38,M,Peach,4,4.4,No,3,Yes,Yes,5,6
1342,26,1,16,1,27,4,XL,Yellow,4,2.9,No,4,Yes,Yes,31,5
1343,57,1,13,4,43,29,XL,Yellow,3,3.4,No,5,Yes,Yes,11,5
1344,68,1,5,2,56,21,M,Indigo,2,3.4,No,4,Yes,Yes,34,5
1345,56,1,18,1,37,15,S,Violet,4,4.9,No,3,Yes,Yes,14,2
1346,40,1,11,1,21,44,M,White,4,3.6,No,4,Yes,Yes,42,1
1347,44,1,16,1,91,17,L,White,1,3,No,2,Yes,Yes,15,1
1348,44,1,2,1,95,35,M,Cyan,3,3.9,No,5,Yes,Yes,47,5
1349,19,1,23,4,54,44,XL,Purple,2,3.2,No,4,Yes,Yes,23,3
1350,21,1,21,1,36,37,XL,Black,2,3.2,No,3,Yes,Yes,23,2
1351,31,1,13,4,71,13,M,Orange,4,4.3,No,3,Yes,Yes,1,2
1352,30,1,8,3,31,35,L,Maroon,3,2.8,No,5,Yes,Yes,28,5
1353,65,1,20,4,89,28,XL,Orange,2,4.5,No,3,Yes,Yes,37,3
1354,39,1,14,1,83,5,M,Teal,1,4.1,No,3,Yes,Yes,4,2
1355,64,1,22,4,42,34,M,Gray,2,3.6,No,5,Yes,Yes,21,5
1356,59,1,7,1,91,21,M,Blue,3,3,No,5,Yes,Yes,50,4
1357,49,1,15,3,61,28,M,Cyan,2,4,No,2,Yes,Yes,34,5
1358,24,1,22,4,66,22,S,Red,3,3.5,No,3,Yes,Yes,20,2
1359,19,1,19,4,22,44,XL,Pink,2,2.5,No,6,Yes,Yes,25,1
1360,27,1,16,1,68,18,S,Cyan,1,4.3,No,6,Yes,Yes,26,5
1361,56,1,12,1,43,16,L,Black,4,2.8,No,1,Yes,Yes,4,5
1362,49,1,11,1,32,16,M,Beige,4,3.7,No,3,Yes,Yes,39,6
1363,41,1,8,3,46,25,M,Gray,4,4.3,No,1,Yes,Yes,29,2
1364,36,1,1,1,90,49,L,Red,3,4,No,1,Yes,Yes,47,4
1365,68,1,20,4,75,13,L,Yellow,4,4.7,No,1,Yes,Yes,5,2
1366,28,1,9,4,69,28,M,Magenta,1,4.5,No,6,Yes,Yes,18,5
1367,45,1,23,4,40,45,M,Magenta,4,3.1,No,2,Yes,Yes,10,3
1368,60,1,23,4,63,45,S,Black,4,3.8,No,1,Yes,Yes,25,2
1369,21,1,6,1,36,49,L,Orange,3,4.9,No,1,Yes,Yes,2,2
1370,32,1,10,2,75,45,M,Green,1,3.2,No,4,Yes,Yes,48,1
1371,27,1,19,4,67,7,L,Peach,3,2.9,No,5,Yes,Yes,41,5
1372,40,1,14,1,64,17,M,Charcoal,2,2.8,No,6,Yes,Yes,42,3
1373,64,1,1,1,61,50,M,Gray,4,4,No,5,Yes,Yes,44,4
1374,18,1,25,4,40,42,L,Turquoise,1,2.6,No,6,Yes,Yes,6,2
1375,22,1,9,4,97,15,M,Red,4,2.7,No,2,Yes,Yes,5,5
1376,42,1,5,2,31,2,L,Brown,2,4.1,No,5,Yes,Yes,8,3
1377,57,1,4,2,65,33,L,Pink,2,5,No,2,Yes,Yes,24,4
1378,33,1,13,4,54,34,L,Olive,2,3,No,3,Yes,Yes,42,1
1379,37,1,15,3,49,1,XL,Lavender,4,3.6,No,2,Yes,Yes,24,1
1380,21,1,18,1,64,47,L,Purple,4,2.8,No,5,Yes,Yes,38,1
1381,51,1,5,2,35,3,S,Beige,1,4.6,No,4,Yes,Yes,41,2
1382,30,1,10,2,86,27,L,Green,1,2.9,No,4,Yes,Yes,48,1
1383,68,1,15,3,55,50,L,Brown,1,4.8,No,1,Yes,Yes,16,5
1384,36,1,19,4,58,49,M,Beige,2,3.3,No,1,Yes,Yes,4,1
1385,46,1,5,2,96,30,M,Beige,4,4.6,No,4,Yes,Yes,8,5
1386,41,1,17,4,64,17,M,Indigo,4,2.6,No,6,Yes,Yes,1,5
1387,68,1,15,3,56,5,M,Silver,4,4,No,3,Yes,Yes,4,6
1388,21,1,1,1,85,34,M,Gold,1,3.8,No,4,Yes,Yes,20,3
1389,62,1,11,1,23,11,M,Lavender,2,3.9,No,1,Yes,Yes,40,2
1390,59,1,19,4,72,27,L,Orange,4,2.6,No,6,Yes,Yes,8,6
1391,25,1,20,4,38,11,M,Maroon,3,4.3,No,4,Yes,Yes,42,6
1392,53,1,1,1,29,17,S,White,1,3.6,No,1,Yes,Yes,38,3
1393,31,1,25,4,46,11,M,Yellow,2,4.2,No,1,Yes,Yes,34,1
1394,46,1,25,4,58,38,L,Yellow,2,3.9,No,1,Yes,Yes,14,4
1395,26,1,8,3,43,45,L,Magenta,4,4.7,No,3,Yes,Yes,39,2
1396,47,1,19,4,32,9,L,Turquoise,2,2.8,No,3,Yes,Yes,40,4
1397,37,1,14,1,30,49,XL,Lavender,1,3,No,3,Yes,Yes,49,6
1398,55,1,13,4,67,3,S,Magenta,3,4.7,No,6,Yes,Yes,33,4
1399,30,1,11,1,45,22,M,Cyan,3,2.5,No,2,Yes,Yes,25,3
1400,19,1,20,4,81,44,M,Olive,1,3.1,No,6,Yes,Yes,48,1
1401,36,1,22,4,23,23,M,Red,4,3.6,No,3,Yes,Yes,22,3
1402,23,1,4,2,59,28,M,Blue,4,3.5,No,5,Yes,Yes,1,4
1403,62,1,13,4,21,26,L,White,3,3.1,No,1,Yes,Yes,47,4
1404,26,1,22,4,20,43,M,Peach,2,3.6,No,6,Yes,Yes,20,3
1405,36,1,17,4,28,36,M,Charcoal,1,3.5,No,3,Yes,Yes,10,6
1406,33,1,21,1,100,14,M,Peach,1,2.7,No,6,Yes,Yes,39,3
1407,32,1,6,1,46,48,L,Turquoise,2,3.6,No,1,Yes,Yes,15,6
1408,56,1,9,4,61,23,XL,Charcoal,2,4.5,No,1,Yes,Yes,11,3
1409,58,1,1,1,58,2,M,Yellow,1,4.1,No,2,Yes,Yes,38,1
1410,34,1,22,4,50,38,M,Blue,2,4.2,No,4,Yes,Yes,41,2
1411,61,1,20,4,93,31,M,Purple,3,4,No,6,Yes,Yes,18,6
1412,48,1,12,1,24,8,L,Green,3,2.8,No,6,Yes,Yes,13,1
1413,25,1,7,1,100,50,M,Charcoal,3,2.6,No,5,Yes,Yes,43,1
1414,51,1,1,1,79,14,S,Indigo,4,2.7,No,6,Yes,Yes,12,5
1415,29,1,21,1,51,47,M,Black,3,4.5,No,6,Yes,Yes,3,3
1416,54,1,23,4,90,27,M,Blue,1,3.7,No,2,Yes,Yes,12,3
1417,48,1,24,2,56,38,L,Silver,3,3.4,No,2,Yes,Yes,46,2
1418,62,1,7,1,25,7,S,Brown,2,4.6,No,4,Yes,Yes,21,6
1419,18,1,6,1,75,16,M,Violet,3,4.1,No,5,Yes,Yes,23,1
1420,43,1,9,4,75,7,M,Orange,3,2.6,No,2,Yes,Yes,4,6
1421,22,1,3,1,53,19,XL,Gray,3,4.6,No,6,Yes,Yes,45,4
1422,68,1,11,1,100,39,S,Gold,2,3,No,4,Yes,Yes,24,5
1423,44,1,11,1,27,22,L,Charcoal,4,3.4,No,2,Yes,Yes,3,4
1424,51,1,4,2,60,50,S,Black,4,3.5,No,2,Yes,Yes,12,1
1425,66,1,15,3,23,40,S,Indigo,4,3.5,No,4,Yes,Yes,34,5
1426,59,1,8,3,40,6,S,White,1,3.7,No,3,Yes,Yes,39,3
1427,60,1,14,1,38,50,M,Yellow,3,4.8,No,2,Yes,Yes,35,4
1428,31,1,22,4,90,46,S,Orange,3,4.9,No,6,Yes,Yes,8,3
1429,20,1,1,1,97,26,S,Green,3,4.9,No,1,Yes,Yes,42,4
1430,24,1,12,1,38,34,L,Gold,4,4.7,No,4,Yes,Yes,6,3
1431,48,1,4,2,30,50,S,Orange,3,4.9,No,2,Yes,Yes,3,3
1432,39,1,14,1,88,46,M,Cyan,4,2.9,No,1,Yes,Yes,29,1
1433,34,1,20,4,33,21,L,Black,1,4.4,No,1,Yes,Yes,32,6
1434,70,1,16,1,60,47,L,Yellow,1,3.2,No,3,Yes,Yes,45,6
1435,59,1,2,1,64,15,L,Maroon,3,4.6,No,2,Yes,Yes,21,6
1436,45,1,19,4,95,5,XL,Black,4,4,No,4,Yes,Yes,41,2
1437,35,1,5,2,83,47,M,Gray,1,3.7,No,2,Yes,Yes,23,4
1438,69,1,24,2,97,7,XL,Orange,1,4.2,No,2,Yes,Yes,14,2
1439,58,1,8,3,38,48,M,Cyan,2,2.9,No,4,Yes,Yes,24,6
1440,25,1,24,2,48,36,M,Magenta,3,4.8,No,3,Yes,Yes,25,2
1441,27,1,4,2,76,29,M,Pink,2,4.4,No,4,Yes,Yes,13,1
1442,34,1,14,1,25,44,S,Turquoise,3,3.4,No,2,Yes,Yes,3,1
1443,53,1,16,1,92,38,S,Violet,2,2.8,No,5,Yes,Yes,42,3
1444,58,1,4,2,47,38,L,Teal,4,4.2,No,3,Yes,Yes,2,2
1445,32,1,2,1,36,35,L,Pink,4,3.8,No,1,Yes,Yes,26,2
1446,64,1,23,4,51,11,M,Gold,4,3.1,No,5,Yes,Yes,24,3
1447,63,1,3,1,35,6,XL,Red,3,3.2,No,1,Yes,Yes,6,3
1448,23,1,16,1,57,36,S,Beige,3,3,No,3,Yes,Yes,25,4
1449,64,1,24,2,95,9,M,Black,3,3.6,No,2,Yes,Yes,11,3
1450,18,1,21,1,41,15,L,Lavender,1,2.5,No,6,Yes,Yes,20,2
1451,25,1,11,1,44,27,S,Teal,1,3.4,No,2,Yes,Yes,25,2
1452,54,1,15,3,34,41,M,Maroon,4,2.5,No,3,Yes,Yes,35,4
1453,60,1,15,3,25,25,L,Blue,2,4.7,No,5,Yes,Yes,11,5
1454,36,1,24,2,93,42,S,Teal,1,3.2,No,5,Yes,Yes,41,5
1455,66,1,5,2,50,43,L,Maroon,1,2.9,No,2,Yes,Yes,17,3
1456,60,1,14,1,79,16,L,Silver,4,4.9,No,1,Yes,Yes,1,4
1457,59,1,8,3,100,7,S,Olive,2,2.7,No,6,Yes,Yes,30,4
1458,58,1,6,1,57,39,S,Gray,2,4.7,No,1,Yes,Yes,47,1
1459,35,1,2,1,28,10,M,Peach,2,2.9,No,5,Yes,Yes,34,1
1460,20,1,10,2,35,2,L,Yellow,1,4.8,No,1,Yes,Yes,18,1
1461,70,1,24,2,85,39,L,Violet,4,4.6,No,4,Yes,Yes,33,1
1462,54,1,13,4,95,5,S,Red,3,5,No,5,Yes,Yes,42,1
1463,38,1,5,2,90,41,S,Charcoal,3,4.8,No,5,Yes,Yes,2,1
1464,54,1,17,4,49,20,M,Beige,3,4.9,No,6,Yes,Yes,1,5
1465,33,1,23,4,92,7,M,Peach,1,4.6,No,5,Yes,Yes,23,5
1466,46,1,25,4,72,44,XL,Violet,1,3.9,No,6,Yes,Yes,42,2
1467,58,1,7,1,71,16,M,Green,3,4.5,No,6,Yes,Yes,3,4
1468,30,1,17,4,27,32,XL,Olive,1,4.7,No,6,Yes,Yes,16,6
1469,42,1,25,4,39,11,S,Silver,4,3.9,No,1,Yes,Yes,46,2
1470,28,1,17,4,98,17,M,Purple,1,4.4,No,4,Yes,Yes,31,4
1471,43,1,4,2,27,19,M,Silver,2,3.9,No,3,Yes,Yes,15,2
1472,31,1,17,4,71,30,S,Gray,2,2.8,No,5,Yes,Yes,48,1
1473,39,1,20,4,24,28,L,Turquoise,2,3.5,No,6,Yes,Yes,11,2
1474,69,1,7,1,63,49,M,Violet,4,4.3,No,1,Yes,Yes,20,3
1475,31,1,2,1,72,33,S,Pink,4,3.9,No,3,Yes,Yes,6,3
1476,44,1,1,1,61,4,M,Teal,2,4,No,1,Yes,Yes,24,2
1477,39,1,20,4,56,6,M,Magenta,4,4.1,No,3,Yes,Yes,18,3
1478,24,1,23,4,32,5,XL,Silver,3,4.3,No,4,Yes,Yes,1,4
1479,28,1,25,4,23,48,M,Blue,3,4.2,No,2,Yes,Yes,13,1
1480,48,1,8,3,100,48,L,Black,2,4,No,4,Yes,Yes,2,5
1481,39,1,17,4,74,14,M,Gold,4,3.6,No,1,Yes,Yes,26,2
1482,64,1,12,1,33,34,S,Gray,2,3.3,No,4,Yes,Yes,31,4
1483,28,1,25,4,67,49,S,Magenta,2,4.1,No,5,Yes,Yes,43,5
1484,39,1,17,4,61,3,S,Yellow,3,4.7,No,3,Yes,Yes,12,6
1485,49,1,7,1,46,44,M,Teal,3,4.4,No,6,Yes,Yes,22,1
1486,22,1,25,4,56,44,L,Red,2,3.4,No,4,Yes,Yes,3,2
1487,25,1,5,2,73,38,S,Yellow,2,5,No,2,Yes,Yes,23,1
1488,40,1,12,1,44,29,L,Black,3,4.6,No,6,Yes,Yes,26,4
1489,23,1,20,4,44,12,L,Pink,1,4,No,4,Yes,Yes,37,3
1490,24,1,17,4,26,10,XL,Magenta,3,4.1,No,3,Yes,Yes,42,1
1491,66,1,5,2,52,8,L,Olive,2,4.9,No,1,Yes,Yes,15,1
1492,27,1,6,1,54,11,S,Black,3,2.7,No,2,Yes,Yes,10,5
1493,62,1,15,3,38,18,M,Maroon,3,4.5,No,2,Yes,Yes,3,1
1494,70,1,23,4,44,26,S,Gold,4,2.7,No,4,Yes,Yes,44,3
1495,43,1,18,1,76,7,M,Gray,2,3,No,3,Yes,Yes,23,5
1496,45,1,17,4,23,4,M,Brown,1,4.5,No,3,Yes,Yes,6,4
1497,63,1,18,1,98,38,M,Purple,1,5,No,4,Yes,Yes,9,1
1498,69,1,15,3,33,50,S,Magenta,2,3.8,No,5,Yes,Yes,16,6
1499,59,1,2,1,32,27,M,Teal,3,3.1,No,4,Yes,Yes,46,1
1500,19,1,24,2,85,43,S,Olive,4,3.4,No,2,Yes,Yes,24,3
1501,63,1,3,1,69,16,L,Maroon,3,4.8,No,3,Yes,Yes,22,6
1502,37,1,3,1,55,30,XL,Silver,2,2.7,No,4,Yes,Yes,13,6
1503,37,1,14,1,66,3,M,Black,3,3.2,No,6,Yes,Yes,20,2
1504,50,1,15,3,30,50,M,Maroon,4,3.9,No,5,Yes,Yes,46,2
1505,60,1,15,3,80,30,M,Teal,1,4.2,No,3,Yes,Yes,10,5
1506,46,1,23,4,20,26,M,Teal,3,3,No,1,Yes,Yes,39,2
1507,35,1,6,1,30,37,L,Beige,4,3,No,5,Yes,Yes,44,4
1508,66,1,11,1,86,39,S,Maroon,1,3.7,No,5,Yes,Yes,7,1
1509,35,1,1,1,84,25,L,Beige,2,4.4,No,6,Yes,Yes,3,2
1510,20,1,11,1,54,14,XL,White,3,4.6,No,2,Yes,Yes,44,6
1511,55,1,1,1,30,34,XL,Gray,4,3,No,2,Yes,Yes,31,1
1512,34,1,11,1,91,43,M,Violet,1,3.6,No,1,Yes,Yes,48,3
1513,60,1,5,2,23,49,L,Silver,1,3.9,No,4,Yes,Yes,18,4
1514,22,1,21,1,35,22,M,Red,2,4.1,No,2,Yes,Yes,27,2
1515,26,1,10,2,90,41,L,Brown,1,3.9,No,5,Yes,Yes,1,1
1516,39,1,3,1,93,28,S,Turquoise,4,3.9,No,5,Yes,Yes,34,2
1517,20,1,3,1,68,23,L,Indigo,1,4.5,No,1,Yes,Yes,5,5
1518,57,1,25,4,41,14,M,Violet,2,3.4,No,4,Yes,Yes,12,2
1519,68,1,23,4,73,15,M,Yellow,1,4.1,No,3,Yes,Yes,14,1
1520,50,1,13,4,73,22,L,Cyan,4,4.9,No,3,Yes,Yes,40,4
1521,21,1,20,4,66,45,M,Brown,3,4.4,No,5,Yes,Yes,39,2
1522,29,1,22,4,59,48,M,White,3,2.7,No,5,Yes,Yes,50,5
1523,38,1,7,1,72,31,L,Yellow,2,4.8,No,2,Yes,Yes,5,6
1524,54,1,21,1,88,43,M,White,3,3.3,No,5,Yes,Yes,35,6
1525,22,1,21,1,76,3,L,Pink,3,4.4,No,2,Yes,Yes,6,2
1526,29,1,23,4,31,5,M,Indigo,1,4.6,No,5,Yes,Yes,22,2
1527,41,1,15,3,22,20,L,White,3,3.1,No,3,Yes,Yes,27,4
1528,26,1,20,4,75,49,L,Red,4,4.5,No,5,Yes,Yes,33,6
1529,69,1,18,1,75,5,S,Red,2,4,No,6,Yes,Yes,47,1
1530,20,1,22,4,63,43,M,Lavender,1,3.1,No,2,Yes,Yes,48,3
1531,59,1,8,3,21,36,M,Teal,2,3.9,No,3,Yes,Yes,22,5
1532,63,1,22,4,83,17,S,Violet,2,4.5,No,3,Yes,Yes,8,4
1533,68,1,15,3,46,49,S,Silver,1,4.4,No,3,Yes,Yes,5,4
1534,50,1,10,2,59,14,M,Gold,3,3.6,No,5,Yes,Yes,16,5
1535,55,1,1,1,66,6,M,Green,3,3.4,No,2,Yes,Yes,26,1
1536,36,1,4,2,74,9,S,Turquoise,4,4,No,5,Yes,Yes,8,1
1537,18,1,13,4,82,50,M,Indigo,3,2.6,No,6,Yes,Yes,17,2
1538,68,1,10,2,89,30,L,Black,2,3.2,No,3,Yes,Yes,50,1
1539,56,1,11,1,65,27,L,Charcoal,4,3.2,No,4,Yes,Yes,22,1
1540,32,1,23,4,55,12,M,Turquoise,2,5,No,5,Yes,Yes,19,2
1541,28,1,7,1,95,25,M,Red,1,2.9,No,3,Yes,Yes,14,5
1542,24,1,9,4,77,27,S,Indigo,1,2.9,No,6,Yes,Yes,35,2
1543,59,1,1,1,44,12,M,Maroon,1,3.5,No,3,Yes,Yes,43,4
1544,56,1,3,1,89,49,M,Indigo,4,4,No,4,Yes,Yes,24,1
1545,30,1,17,4,24,11,M,Maroon,2,3.9,No,4,Yes,Yes,17,6
1546,48,1,23,4,43,13,M,Black,1,4.9,No,6,Yes,Yes,49,5
1547,60,1,5,2,51,5,XL,Purple,3,3.8,No,1,Yes,Yes,17,5
1548,46,1,20,4,46,37,L,Teal,3,3.5,No,4,Yes,Yes,40,2
1549,69,1,11,1,32,34,M,Silver,3,3.7,No,6,Yes,Yes,43,5
1550,19,1,5,2,55,24,M,Black,2,2.9,No,5,Yes,Yes,19,6
1551,66,1,13,4,26,11,S,Black,3,2.8,No,2,Yes,Yes,40,5
1552,64,1,9,4,29,47,M,Olive,3,3.7,No,5,Yes,Yes,13,3
1553,54,1,1,1,49,36,L,Purple,2,3,No,1,Yes,Yes,20,3
1554,27,1,1,1,45,13,M,Indigo,2,4.8,No,2,Yes,Yes,21,6
1555,64,1,7,1,48,41,S,Lavender,1,2.7,No,4,Yes,Yes,18,2
1556,43,1,7,1,47,32,S,Cyan,1,4.5,No,2,Yes,Yes,44,2
1557,43,1,16,1,57,16,M,Gold,4,2.7,No,4,Yes,Yes,26,3
1558,27,1,22,4,34,46,L,Magenta,4,3.5,No,3,Yes,Yes,34,4
1559,35,1,13,4,75,36,XL,Teal,4,3.5,No,1,Yes,Yes,24,3
1560,43,1,19,4,94,5,L,Beige,4,4.5,No,6,Yes,Yes,23,4
1561,57,1,20,4,84,5,M,Teal,1,3.8,No,2,Yes,Yes,3,6
1562,50,1,19,4,38,17,M,Indigo,3,3.8,No,4,Yes,Yes,2,5
1563,37,1,19,4,75,16,M,Purple,1,3.2,No,3,Yes,Yes,23,1
1564,68,1,14,1,44,24,M,Teal,4,4.3,No,3,Yes,Yes,8,2
1565,22,1,22,4,33,19,XL,Turquoise,3,4.5,No,3,Yes,Yes,30,6
1566,58,1,13,4,93,38,L,Peach,4,4.2,No,2,Yes,Yes,48,4
1567,48,1,5,2,99,6,S,Green,1,3,No,2,Yes,Yes,21,2
1568,30,1,22,4,33,47,M,Turquoise,2,4.1,No,4,Yes,Yes,9,2
1569,51,1,5,2,76,48,L,Yellow,2,4.6,No,6,Yes,Yes,8,6
1570,20,1,12,1,63,12,M,Orange,3,2.9,No,4,Yes,Yes,29,6
1571,30,1,14,1,41,10,L,Brown,1,4.8,No,3,Yes,Yes,3,5
1572,28,1,17,4,88,25,L,Silver,1,4.5,No,3,Yes,Yes,11,5
1573,37,1,12,1,92,48,L,White,3,3.4,No,5,Yes,Yes,16,6
1574,36,1,18,1,31,26,L,Indigo,3,4.3,No,5,Yes,Yes,25,6
1575,18,1,12,1,25,47,S,Magenta,2,4.2,No,2,Yes,Yes,32,4
1576,52,1,6,1,28,19,M,Turquoise,2,3.6,No,3,Yes,Yes,28,2
1577,56,1,11,1,75,50,M,White,2,3.7,No,5,Yes,Yes,36,4
1578,68,1,24,2,34,13,S,Olive,2,4,No,4,Yes,Yes,7,1
1579,62,1,14,1,97,19,S,Maroon,1,4.9,No,5,Yes,Yes,2,4
1580,35,1,15,3,80,20,M,Violet,3,3.1,No,2,Yes,Yes,6,5
1581,65,1,5,2,71,26,L,Cyan,3,3.7,No,4,Yes,Yes,30,2
1582,69,1,17,4,77,32,L,Teal,4,4.2,No,2,Yes,Yes,46,2
1583,28,1,23,4,41,12,L,Red,2,2.5,No,3,Yes,Yes,39,2
1584,37,1,19,4,92,34,XL,Yellow,3,4.3,No,3,Yes,Yes,8,1
1585,41,1,1,1,95,12,S,Silver,2,3.1,No,6,Yes,Yes,46,3
1586,37,1,2,1,25,16,M,Charcoal,4,3,No,3,Yes,Yes,40,6
1587,25,1,24,2,77,20,M,Purple,4,4,No,1,Yes,Yes,21,5
1588,41,1,21,1,99,16,M,Beige,3,3.5,No,2,Yes,Yes,33,3
1589,48,1,23,4,24,35,L,Cyan,1,3.2,No,3,Yes,Yes,3,1
1590,42,1,5,2,72,32,M,Silver,3,2.7,No,6,Yes,Yes,48,2
1591,54,1,3,1,80,49,S,Pink,1,3,No,2,Yes,Yes,8,4
1592,18,1,12,1,100,46,L,Gold,1,2.9,No,3,Yes,Yes,24,4
1593,56,1,10,2,83,45,M,Cyan,3,3.3,No,2,Yes,Yes,10,5
1594,61,1,11,1,95,34,M,Black,2,4.9,No,5,Yes,Yes,25,5
1595,40,1,9,4,41,25,XL,Charcoal,3,3.7,No,6,Yes,Yes,3,2
1596,34,1,22,4,35,49,S,Magenta,2,3.5,No,4,Yes,Yes,45,6
1597,42,1,17,4,30,17,S,Pink,4,4.7,No,6,Yes,Yes,15,6
1598,43,1,20,4,21,17,XL,Maroon,1,2.6,No,6,Yes,Yes,34,5
1599,47,1,17,4,85,19,M,Teal,4,4.1,No,1,Yes,Yes,21,1
1600,48,1,6,1,54,13,M,Orange,1,2.8,No,5,Yes,Yes,22,6
1601,20,1,24,2,26,7,S,Yellow,2,4.7,No,3,Yes,Yes,24,4
1602,65,1,6,1,59,28,XL,Red,2,2.9,No,6,Yes,Yes,33,3
1603,54,1,13,4,48,9,S,Charcoal,1,2.8,No,2,Yes,Yes,13,1
1604,23,1,7,1,98,45,L,Black,3,4.3,No,3,Yes,Yes,17,6
1605,18,1,2,1,92,2,M,White,3,4.8,No,5,Yes,Yes,25,3
1606,70,1,23,4,46,40,M,Lavender,1,3.4,No,3,Yes,Yes,15,3
1607,55,1,18,1,21,24,S,White,2,4.3,No,4,Yes,Yes,4,4
1608,49,1,7,1,72,35,S,Gray,4,2.7,No,2,Yes,Yes,43,6
1609,26,1,4,2,58,44,XL,Cyan,4,4.6,No,3,Yes,Yes,12,5
1610,33,1,6,1,93,23,S,Brown,4,4.1,No,4,Yes,Yes,3,1
1611,20,1,21,1,31,31,L,Purple,2,3.4,No,5,Yes,Yes,1,4
1612,41,1,14,1,26,11,L,Yellow,1,4.5,No,3,Yes,Yes,6,6
1613,18,1,12,1,68,49,M,Indigo,3,4.4,No,4,Yes,Yes,26,1
1614,26,1,17,4,31,27,S,Black,3,4,No,3,Yes,Yes,6,3
1615,30,1,18,1,41,24,S,Gray,3,3.4,No,2,Yes,Yes,22,2
1616,64,1,17,4,62,15,M,Indigo,4,3.2,No,4,Yes,Yes,45,2
1617,26,1,20,4,41,25,M,Green,2,3.4,No,4,Yes,Yes,50,2
1618,43,1,1,1,64,49,M,Peach,1,4.3,No,4,Yes,Yes,50,3
